Id,diagonal,height_left,height_right,margin_low,margin_up,length,is_genuine,Probability of Prediction,Prediction
A_1339,171.99,104.18,104.2,5.26,3.23,111.83,False,0.0006432209505172011,False
A_1340,171.75,104.16,104.23,5.75,3.25,111.68,False,2.6915729392513465e-05,False
A_1341,172.04,104.34,104.48,4.88,3.28,112.15,False,0.004033765807318782,False
A_1342,171.94,104.21,104.1,4.28,3.47,112.23,False,0.046863047739315274,False
A_1343,171.97,104.38,104.18,5.59,3.47,110.98,False,3.8653872988213284e-07,False
A_1344,171.62,104.14,104.45,4.94,3.66,111.93,False,5.580833883310601e-05,False
A_1345,171.43,104.14,103.95,5.34,3.14,111.76,False,0.0007937780689850058,False
A_1346,171.56,104.17,103.87,6.16,3.38,111.55,False,2.231160744624553e-06,False
A_1347,171.94,104.37,104.14,5.37,3.46,111.94,False,0.00011397560468018475,False
A_1348,171.72,104.46,104.12,5.215934959349593,3.61,110.5,False,5.338214783212971e-08,False
A_1349,171.84,104.32,104.5,6.25,3.0,111.06,False,5.095106665325914e-07,False
A_1350,171.53,104.03,104.05,5.77,3.22,111.93,False,0.00015692775253938528,False
A_1351,171.38,103.78,103.7,5.22,3.43,111.6,False,0.000184095034780711,False
A_1352,172.1,103.98,104.28,5.78,3.16,111.09,False,4.000575829125237e-06,False
A_1353,171.62,104.21,103.99,5.5,3.45,111.35,False,5.53248595127375e-06,False
A_1354,171.61,104.04,104.06,6.19,3.08,110.73,False,2.605237557949955e-07,False
A_1355,171.67,103.79,103.44,5.13,3.32,111.47,False,0.0008697061176227674,False
A_1356,171.68,103.89,103.7,5.97,3.03,110.5,False,1.03691570856196e-06,False
A_1357,171.95,104.26,103.97,5.88,3.16,112.44,False,0.002677548978674277,False
A_1358,171.91,103.91,103.98,4.78,3.65,111.41,False,5.750186301084425e-05,False
A_1359,171.67,104.16,104.08,5.42,3.3,111.63,False,7.881203248747638e-05,False
A_1360,172.25,104.52,104.22,4.65,3.43,110.5,False,2.505939634919899e-06,False
A_1361,171.98,104.44,104.26,5.75,3.2,110.93,False,9.207993308373546e-07,False
A_1362,171.95,104.47,104.34,5.92,3.1,113.17,False,0.033899448445188364,False
A_1363,171.56,103.8,103.87,5.66,2.98,112.95,False,0.3017795234781127,False
A_1364,172.0,104.46,104.3,5.27,3.37,111.85,False,0.00013691369005619825,False
A_1365,171.69,104.18,104.28,5.62,3.23,110.53,False,1.709487741117308e-07,False
A_1366,171.74,103.96,103.47,5.14,3.3,111.4,False,0.000575116745826433,False
A_1367,171.83,104.18,104.26,5.0,3.6,111.55,False,2.1796181791161856e-05,False
A_1368,171.6,104.37,104.2,5.82,3.08,112.84,False,0.01446786649625336,False
A_1369,171.65,104.32,104.38,5.65,3.24,112.3,False,0.0004422167635792727,False
A_1370,171.94,104.56,104.25,4.6,3.37,110.64,False,6.255271784921595e-06,False
A_1371,171.69,103.87,104.16,5.46,3.31,111.42,False,2.4736758276458156e-05,False
A_1372,171.86,104.12,104.1,6.01,3.34,111.91,False,2.342038576502605e-05,False
A_1373,171.38,104.04,104.2,5.54,3.38,112.8,False,0.004484192393594861,False
A_1374,171.69,104.17,104.37,5.31,3.54,111.89,False,3.216590449722133e-05,False
A_1375,172.02,103.9,104.1,5.92,3.19,111.46,False,1.752375581679651e-05,False
A_1376,171.74,104.41,104.08,4.66,3.22,111.04,False,0.00015917948743561137,False
A_1377,171.8,104.31,104.49,5.97,3.51,111.2,False,6.735287668445127e-08,False
A_1378,172.3,104.18,104.54,5.04,3.35,111.11,False,1.0621988442062036e-05,False
A_1379,171.41,104.2,103.73,4.31,3.32,111.74,False,0.021131715784291658,False
A_1380,172.15,104.23,104.41,5.47,3.37,112.53,False,0.0016975943853550586,False
A_1381,171.58,103.87,104.07,4.67,3.51,111.53,False,0.00027494972664011096,False
A_1382,172.08,104.04,103.44,5.39,3.19,111.04,False,0.00011568311826737968,False
A_1383,171.97,104.67,104.52,5.87,3.56,110.98,False,1.8217757392898443e-08,False
A_1384,171.75,104.16,104.16,4.23,2.99,111.83,False,0.19703296993796635,False
A_1385,171.26,104.19,104.26,5.17,3.35,111.04,False,3.549418827128483e-06,False
A_1386,171.46,104.4,104.3,5.2,3.3,111.58,False,5.381136380867539e-05,False
A_1387,172.05,104.22,104.05,5.87,3.18,111.13,False,4.0622018041567934e-06,False
A_1388,171.8,103.97,103.93,5.39,3.07,111.22,False,0.00014545356126088527,False
A_1389,171.26,104.09,104.5,4.72,3.1,112.44,False,0.06646626016653419,False
A_1390,172.31,104.31,104.66,4.86,3.41,112.06,False,0.0008676425460009277,False
A_1391,171.43,104.26,103.91,5.14,3.53,111.9,False,0.00018493180478058847,False
A_1392,172.36,104.01,104.41,5.23,3.07,110.71,False,1.0548200900704606e-05,False
A_1393,171.59,104.17,104.09,5.25,3.08,112.14,False,0.008561050356670504,False
A_1394,171.67,104.08,104.66,4.93,3.31,111.81,False,0.000286000254029165,False
A_1395,172.0,104.17,104.44,4.72,3.4,111.17,False,3.621261912984586e-05,False
A_1396,171.5,104.28,104.22,5.2,3.24,111.56,False,0.00011218767859033352,False
A_1397,171.91,104.53,104.23,4.75,3.34,112.28,False,0.011779314328053613,False
A_1398,172.24,104.32,103.83,5.6,3.44,111.37,False,1.0890240010114951e-05,False
A_1399,171.73,104.12,104.36,4.71,3.5,112.15,False,0.001999948775485451,False
A_1400,171.81,104.44,104.23,5.29,3.39,111.64,False,4.0822487643158346e-05,False
A_1401,172.03,104.46,103.8,5.59,3.56,111.86,False,3.744038406892286e-05,False
A_1402,171.62,104.32,104.66,4.92,3.41,112.4,False,0.001789395284836749,False
A_1403,171.89,103.79,104.17,5.11,3.4,111.76,False,0.00034516013915570314,False
A_1404,171.53,104.25,104.17,4.3,3.5,112.23,False,0.019042089280469455,False
A_1405,171.76,103.79,104.05,5.12,3.22,112.08,False,0.007323257124029167,False
A_1406,171.79,104.3,104.31,5.65,3.11,111.8,False,0.00015042671943230456,False
A_1407,171.54,103.98,103.96,5.57,3.09,111.88,False,0.0010159073678470724,False
A_1408,172.02,103.99,104.28,4.22,2.98,112.42,False,0.8382579036039884,True
A_1409,171.99,103.95,104.27,5.46,3.48,111.06,False,1.1014129423522932e-06,False
A_1410,171.9,104.09,104.66,4.59,3.27,112.47,False,0.04395110727805015,False
A_1411,171.96,103.86,103.86,5.06,3.55,110.5,False,7.466443002632309e-07,False
A_1412,171.95,104.39,104.31,5.98,3.23,111.33,False,1.7407030275380224e-06,False
A_1413,172.25,103.94,103.68,4.14,3.25,112.48,False,0.895030521638198,True
A_1414,171.83,104.42,104.03,6.0,2.95,112.98,False,0.06463552191400497,False
A_1415,171.92,104.17,104.11,5.59,3.14,112.2,False,0.0023409075062199316,False
A_1416,171.93,104.58,104.35,6.04,3.46,111.46,False,3.257518392694422e-07,False
A_1417,171.76,104.25,104.65,4.25,3.22,111.45,False,0.0015366895140982515,False
A_1418,171.26,103.92,104.29,5.18,3.12,111.7,False,0.0005568558646995316,False
A_1419,171.79,104.64,103.74,5.97,3.26,111.86,False,5.921068282717596e-05,False
A_1420,172.13,104.33,103.69,4.75,3.08,110.75,False,0.00035898894620576226,False
A_1421,171.56,104.47,104.04,6.25,3.43,112.12,False,7.596415931835268e-06,False
A_1422,172.24,104.11,103.55,5.02,3.63,111.33,False,6.189685942228666e-05,False
A_1423,171.49,104.12,104.33,5.93,3.09,111.56,False,1.4912758769609266e-05,False
A_1424,171.74,104.17,104.56,5.54,3.05,111.67,False,0.00010874797884471208,False
A_1425,171.68,103.9,104.41,4.74,3.29,111.85,False,0.0021117282313093746,False
A_1426,171.94,104.36,104.01,5.14,3.35,111.83,False,0.0005715016142876149,False
A_1427,172.22,103.92,104.03,6.25,3.14,110.89,False,6.102927608992064e-07,False
A_1428,172.27,104.39,104.5,5.09,3.11,112.51,False,0.03747730110949245,False
A_1429,172.39,104.04,104.32,5.09,3.55,111.82,False,0.0001334302380596976,False
A_1430,171.49,104.64,104.25,4.31,3.49,112.0,False,0.0034590578717465493,False
A_1431,171.76,104.55,103.8,5.28,3.26,111.4,False,9.953645633364241e-05,False
A_1432,172.52,104.11,104.35,5.3,3.31,111.55,False,9.12125088594691e-05,False
A_1433,171.96,103.92,104.23,5.0,3.35,111.16,False,3.5126017942812325e-05,False
A_1434,172.43,104.18,104.43,4.57,3.65,111.92,False,0.0005727565757241865,False
A_1435,171.66,103.8,104.09,4.73,3.12,111.56,False,0.005125986588059463,False
A_1436,172.61,104.33,104.41,5.215934959349593,3.56,111.47,False,9.851016261768448e-06,False
A_1437,171.76,104.03,103.85,5.79,3.37,111.3,False,4.85864147624193e-06,False
A_1438,171.92,104.18,103.9,5.67,3.58,112.37,False,0.00024416432331164823,False
A_1439,171.9,104.28,104.29,5.215934959349593,3.24,111.49,False,9.043692163359167e-05,False
A_1440,171.65,103.94,104.19,4.67,3.32,110.95,False,5.075877485693296e-05,False
A_1441,171.53,104.41,103.85,4.64,3.39,111.94,False,0.005570934989906407,False
A_1442,171.63,104.55,103.81,6.25,3.1,111.87,False,5.102831123037669e-05,False
A_1443,171.4,104.21,104.44,5.59,3.3,111.09,False,8.001037094145752e-07,False
A_1444,172.19,104.26,104.12,5.23,3.49,110.52,False,2.6168918203328575e-07,False
A_1445,171.84,104.17,103.98,4.91,3.39,111.26,False,8.391355345563035e-05,False
A_1446,172.14,104.39,104.1,4.44,3.34,111.86,False,0.011431622578525969,False
A_1447,171.65,104.41,104.06,5.37,3.56,111.36,False,2.998263673202285e-06,False
A_1448,172.07,104.25,103.62,5.1,3.31,111.28,False,0.00023878313959593134,False
A_1449,171.74,104.32,103.64,5.47,3.28,111.56,False,0.00016248130010790111,False
A_1450,171.66,104.1,104.15,4.53,3.4,111.83,False,0.0032468536205322645,False
A_1451,172.61,104.05,104.17,4.21,3.37,111.53,False,0.008718484325079347,False
A_1452,171.94,104.2,103.81,5.1,3.43,111.69,False,0.00038250795873950324,False
A_1453,171.93,104.15,103.98,4.57,3.57,112.71,False,0.093703232750615,False
A_1454,171.55,104.2,104.49,5.42,3.54,110.5,False,1.5654132285874293e-08,False
A_1455,172.2,104.56,103.58,5.19,3.62,111.17,False,8.67629141757468e-06,False
A_1456,171.56,103.65,103.75,4.85,3.56,111.31,False,9.222185384422256e-05,False
A_1457,172.48,104.41,104.47,4.81,3.62,111.31,False,1.0639887967517015e-05,False
A_1458,171.34,104.43,104.28,4.7,3.39,111.01,False,1.2564272588317727e-05,False
A_1459,171.65,104.0,104.53,5.69,3.41,111.09,False,2.8286217091095547e-07,False
A_1460,171.78,104.31,103.82,6.19,3.25,111.14,False,8.988706302922742e-07,False
A_1461,171.99,104.28,104.48,5.27,3.46,110.94,False,6.325031915267298e-07,False
A_1462,171.92,104.66,104.31,5.15,3.33,112.75,False,0.016654384191908143,False
A_1463,171.9,104.02,103.91,5.38,3.48,111.98,False,0.00029363149285534874,False
A_1464,172.23,104.27,104.28,4.35,3.68,111.64,False,0.0003349784880855491,False
A_1465,172.07,104.17,104.37,6.25,3.54,111.2,False,3.515949256512028e-08,False
A_1466,172.17,103.89,103.87,5.22,3.68,110.68,False,3.9730722058740737e-07,False
A_1467,171.58,104.55,103.83,5.5,3.32,110.97,False,2.5192089715254124e-06,False
A_1468,171.26,103.8,103.93,4.95,3.36,112.29,False,0.01199660864525575,False
A_1469,172.21,103.88,104.65,4.82,3.58,111.11,False,4.245953315703533e-06,False
A_1470,172.37,104.52,104.37,5.36,3.26,111.27,False,1.4707292085417481e-05,False
A_1471,171.49,104.42,104.4,5.08,3.36,111.45,False,2.297218372026722e-05,False
A_1472,171.93,104.58,103.73,5.28,3.36,112.41,False,0.008248607346044155,False
A_1473,171.85,104.27,103.83,4.15,3.37,112.0,False,0.09675508294234672,False
A_1474,171.76,104.04,104.12,6.25,3.2,112.87,False,0.0023639713535578625,False
A_1475,171.7,104.42,104.04,4.75,3.32,111.63,False,0.0009385104887074041,False
A_1476,172.03,104.48,104.33,5.66,3.01,112.15,False,0.00163503496409092,False
A_1477,171.43,104.46,103.95,5.13,3.05,111.2,False,0.0001820659352065478,False
A_1478,172.16,104.23,104.19,5.09,3.61,112.43,False,0.0015119714659255605,False
A_1479,172.36,103.93,104.0,6.08,3.68,112.89,False,0.0003849311056209868,False
A_1480,171.55,103.76,104.21,5.11,3.01,111.48,False,0.0011373258191232371,False
A_1481,171.64,103.92,104.66,5.71,3.38,112.33,False,9.531892341418191e-05,False
A_1482,172.17,104.33,104.53,5.06,3.68,111.75,False,1.3774268271548943e-05,False
A_1483,172.3,104.04,103.85,4.12,3.27,111.69,False,0.09582731379234012,False
A_1484,172.08,104.16,104.58,4.79,3.68,111.04,False,1.3049392238769968e-06,False
A_1485,172.08,103.96,104.66,5.22,3.45,112.07,False,0.00017560377867036712,False
A_1486,172.52,104.48,104.17,5.16,3.39,110.71,False,1.7659239983801877e-06,False
A_1487,172.47,104.16,103.85,3.99,3.32,111.25,False,0.015323980253814842,False
A_1488,171.3,104.49,103.89,4.88,3.17,111.51,False,0.0009230047799482505,False
A_1489,171.78,103.93,103.93,5.88,3.19,111.07,False,3.905341032693444e-06,False
A_1490,172.11,104.14,104.15,4.84,3.28,110.98,False,5.566258423744712e-05,False
A_1491,171.82,104.32,104.05,6.06,3.03,111.68,False,5.90713452571789e-05,False
A_1492,171.79,104.18,104.54,5.13,3.51,112.4,False,0.0006688555114008647,False
A_1493,172.01,103.97,104.4,5.52,3.31,111.18,False,3.8606514321879974e-06,False
A_1494,171.63,104.33,104.61,4.88,3.35,112.16,False,0.001199754468765358,False
A_1495,171.57,104.14,104.14,5.41,3.23,111.76,False,0.00020469587648600646,False
A_1496,171.75,104.38,104.17,4.42,3.09,111.28,False,0.0029213141904027864,False
A_1497,172.19,104.63,104.44,5.27,3.37,110.97,False,1.3667632493683517e-06,False
A_1498,171.8,104.01,104.12,5.51,3.36,111.95,False,0.00019007928797500735,False
A_1499,172.06,104.28,104.06,5.17,3.46,112.25,False,0.0017553417560365078,False
A_1500,171.47,104.15,103.82,4.63,3.37,112.07,False,0.01661662506454399,False
